,0
2848,010.Red_winged_Blackbird
2849,010.Red_winged_Blackbird
2850,174.Palm_Warbler
2851,174.Palm_Warbler
2852,174.Palm_Warbler
2853,174.Palm_Warbler
2854,174.Palm_Warbler
2855,174.Palm_Warbler
2856,174.Palm_Warbler
2857,174.Palm_Warbler
2858,174.Palm_Warbler
2859,174.Palm_Warbler
2860,174.Palm_Warbler
2861,174.Palm_Warbler
2862,174.Palm_Warbler
2863,174.Palm_Warbler
2864,174.Palm_Warbler
2865,174.Palm_Warbler
2866,174.Palm_Warbler
2867,174.Palm_Warbler
2868,174.Palm_Warbler
2869,174.Palm_Warbler
2870,174.Palm_Warbler
2871,174.Palm_Warbler
2872,174.Palm_Warbler
2873,174.Palm_Warbler
2874,174.Palm_Warbler
2875,174.Palm_Warbler
2876,174.Palm_Warbler
2877,174.Palm_Warbler
2878,174.Palm_Warbler
2879,174.Palm_Warbler
2880,041.Scissor_tailed_Flycatcher
2881,041.Scissor_tailed_Flycatcher
2882,041.Scissor_tailed_Flycatcher
2883,041.Scissor_tailed_Flycatcher
2884,041.Scissor_tailed_Flycatcher
2885,041.Scissor_tailed_Flycatcher
2886,041.Scissor_tailed_Flycatcher
2887,041.Scissor_tailed_Flycatcher
2888,041.Scissor_tailed_Flycatcher
2889,041.Scissor_tailed_Flycatcher
2890,041.Scissor_tailed_Flycatcher
2891,041.Scissor_tailed_Flycatcher
2892,041.Scissor_tailed_Flycatcher
2893,041.Scissor_tailed_Flycatcher
2894,041.Scissor_tailed_Flycatcher
2895,041.Scissor_tailed_Flycatcher
2896,041.Scissor_tailed_Flycatcher
2897,041.Scissor_tailed_Flycatcher
2898,041.Scissor_tailed_Flycatcher
2899,041.Scissor_tailed_Flycatcher
2900,041.Scissor_tailed_Flycatcher
2901,041.Scissor_tailed_Flycatcher
2902,041.Scissor_tailed_Flycatcher
2903,041.Scissor_tailed_Flycatcher
2904,041.Scissor_tailed_Flycatcher
2905,041.Scissor_tailed_Flycatcher
2906,041.Scissor_tailed_Flycatcher
2907,041.Scissor_tailed_Flycatcher
2908,041.Scissor_tailed_Flycatcher
2909,041.Scissor_tailed_Flycatcher
2910,045.Northern_Fulmar
2911,045.Northern_Fulmar
2912,045.Northern_Fulmar
2913,045.Northern_Fulmar
2914,045.Northern_Fulmar
2915,045.Northern_Fulmar
2916,045.Northern_Fulmar
2917,045.Northern_Fulmar
2918,045.Northern_Fulmar
2919,045.Northern_Fulmar
2920,045.Northern_Fulmar
2921,045.Northern_Fulmar
2922,045.Northern_Fulmar
2923,045.Northern_Fulmar
2924,045.Northern_Fulmar
2925,045.Northern_Fulmar
2926,045.Northern_Fulmar
2927,045.Northern_Fulmar
2928,045.Northern_Fulmar
2929,045.Northern_Fulmar
2930,045.Northern_Fulmar
2931,045.Northern_Fulmar
2932,045.Northern_Fulmar
2933,045.Northern_Fulmar
2934,045.Northern_Fulmar
2935,045.Northern_Fulmar
2936,045.Northern_Fulmar
2937,045.Northern_Fulmar
2938,045.Northern_Fulmar
2939,045.Northern_Fulmar
2940,173.Orange_crowned_Warbler
2941,173.Orange_crowned_Warbler
2942,173.Orange_crowned_Warbler
2943,173.Orange_crowned_Warbler
2944,173.Orange_crowned_Warbler
2945,173.Orange_crowned_Warbler
2946,173.Orange_crowned_Warbler
2947,173.Orange_crowned_Warbler
2948,173.Orange_crowned_Warbler
2949,173.Orange_crowned_Warbler
2950,173.Orange_crowned_Warbler
2951,173.Orange_crowned_Warbler
2952,173.Orange_crowned_Warbler
2953,173.Orange_crowned_Warbler
2954,173.Orange_crowned_Warbler
2955,173.Orange_crowned_Warbler
2956,173.Orange_crowned_Warbler
2957,173.Orange_crowned_Warbler
2958,173.Orange_crowned_Warbler
2959,173.Orange_crowned_Warbler
2960,173.Orange_crowned_Warbler
2961,173.Orange_crowned_Warbler
2962,173.Orange_crowned_Warbler
2963,173.Orange_crowned_Warbler
2964,173.Orange_crowned_Warbler
2965,173.Orange_crowned_Warbler
2966,173.Orange_crowned_Warbler
2967,173.Orange_crowned_Warbler
2968,173.Orange_crowned_Warbler
2969,173.Orange_crowned_Warbler
2970,026.Bronzed_Cowbird
2971,026.Bronzed_Cowbird
2972,026.Bronzed_Cowbird
2973,026.Bronzed_Cowbird
2974,026.Bronzed_Cowbird
2975,026.Bronzed_Cowbird
2976,026.Bronzed_Cowbird
2977,026.Bronzed_Cowbird
2978,026.Bronzed_Cowbird
2979,026.Bronzed_Cowbird
2980,026.Bronzed_Cowbird
2981,026.Bronzed_Cowbird
2982,026.Bronzed_Cowbird
2983,026.Bronzed_Cowbird
2984,026.Bronzed_Cowbird
2985,026.Bronzed_Cowbird
2986,026.Bronzed_Cowbird
2987,026.Bronzed_Cowbird
2988,026.Bronzed_Cowbird
2989,026.Bronzed_Cowbird
2990,026.Bronzed_Cowbird
2991,026.Bronzed_Cowbird
2992,026.Bronzed_Cowbird
2993,026.Bronzed_Cowbird
2994,026.Bronzed_Cowbird
2995,026.Bronzed_Cowbird
2996,026.Bronzed_Cowbird
2997,026.Bronzed_Cowbird
2998,026.Bronzed_Cowbird
2999,026.Bronzed_Cowbird
3000,122.Harris_Sparrow
3001,122.Harris_Sparrow
3002,122.Harris_Sparrow
3003,122.Harris_Sparrow
3004,122.Harris_Sparrow
3005,122.Harris_Sparrow
3006,122.Harris_Sparrow
3007,122.Harris_Sparrow
3008,122.Harris_Sparrow
3009,122.Harris_Sparrow
3010,122.Harris_Sparrow
3011,122.Harris_Sparrow
3012,122.Harris_Sparrow
3013,122.Harris_Sparrow
3014,122.Harris_Sparrow
3015,122.Harris_Sparrow
3016,122.Harris_Sparrow
3017,122.Harris_Sparrow
3018,122.Harris_Sparrow
3019,122.Harris_Sparrow
3020,122.Harris_Sparrow
3021,122.Harris_Sparrow
3022,122.Harris_Sparrow
3023,122.Harris_Sparrow
3024,122.Harris_Sparrow
3025,122.Harris_Sparrow
3026,122.Harris_Sparrow
3027,122.Harris_Sparrow
3028,122.Harris_Sparrow
3029,122.Harris_Sparrow
3030,069.Rufous_Hummingbird
3031,069.Rufous_Hummingbird
3032,069.Rufous_Hummingbird
3033,069.Rufous_Hummingbird
3034,069.Rufous_Hummingbird
3035,069.Rufous_Hummingbird
3036,069.Rufous_Hummingbird
3037,069.Rufous_Hummingbird
3038,069.Rufous_Hummingbird
3039,069.Rufous_Hummingbird
3040,069.Rufous_Hummingbird
3041,069.Rufous_Hummingbird
3042,069.Rufous_Hummingbird
3043,069.Rufous_Hummingbird
3044,069.Rufous_Hummingbird
3045,069.Rufous_Hummingbird
3046,069.Rufous_Hummingbird
3047,069.Rufous_Hummingbird
3048,069.Rufous_Hummingbird
3049,069.Rufous_Hummingbird
3050,069.Rufous_Hummingbird
3051,069.Rufous_Hummingbird
3052,069.Rufous_Hummingbird
3053,069.Rufous_Hummingbird
3054,069.Rufous_Hummingbird
3055,069.Rufous_Hummingbird
3056,069.Rufous_Hummingbird
3057,069.Rufous_Hummingbird
3058,069.Rufous_Hummingbird
3059,069.Rufous_Hummingbird
3060,128.Seaside_Sparrow
3061,128.Seaside_Sparrow
3062,128.Seaside_Sparrow
3063,128.Seaside_Sparrow
3064,128.Seaside_Sparrow
3065,128.Seaside_Sparrow
3066,128.Seaside_Sparrow
3067,128.Seaside_Sparrow
3068,128.Seaside_Sparrow
3069,128.Seaside_Sparrow
3070,128.Seaside_Sparrow
3071,128.Seaside_Sparrow
3072,128.Seaside_Sparrow
3073,128.Seaside_Sparrow
3074,128.Seaside_Sparrow
3075,128.Seaside_Sparrow
3076,128.Seaside_Sparrow
3077,128.Seaside_Sparrow
3078,128.Seaside_Sparrow
3079,128.Seaside_Sparrow
3080,128.Seaside_Sparrow
3081,128.Seaside_Sparrow
3082,128.Seaside_Sparrow
3083,128.Seaside_Sparrow
3084,128.Seaside_Sparrow
3085,128.Seaside_Sparrow
3086,128.Seaside_Sparrow
3087,128.Seaside_Sparrow
3088,128.Seaside_Sparrow
3089,128.Seaside_Sparrow
3090,091.Mockingbird
3091,091.Mockingbird
3092,091.Mockingbird
3093,091.Mockingbird
3094,091.Mockingbird
3095,091.Mockingbird
3096,091.Mockingbird
3097,091.Mockingbird
3098,091.Mockingbird
3099,091.Mockingbird
3100,091.Mockingbird
3101,091.Mockingbird
3102,091.Mockingbird
3103,091.Mockingbird
3104,091.Mockingbird
3105,091.Mockingbird
3106,091.Mockingbird
3107,091.Mockingbird
3108,091.Mockingbird
3109,091.Mockingbird
3110,091.Mockingbird
3111,091.Mockingbird
3112,091.Mockingbird
3113,091.Mockingbird
3114,091.Mockingbird
3115,091.Mockingbird
3116,091.Mockingbird
3117,091.Mockingbird
3118,091.Mockingbird
3119,091.Mockingbird
3120,112.Great_Grey_Shrike
3121,112.Great_Grey_Shrike
3122,112.Great_Grey_Shrike
3123,112.Great_Grey_Shrike
3124,112.Great_Grey_Shrike
3125,112.Great_Grey_Shrike
3126,112.Great_Grey_Shrike
3127,112.Great_Grey_Shrike
3128,112.Great_Grey_Shrike
3129,112.Great_Grey_Shrike
3130,112.Great_Grey_Shrike
3131,112.Great_Grey_Shrike
3132,112.Great_Grey_Shrike
3133,112.Great_Grey_Shrike
3134,112.Great_Grey_Shrike
3135,112.Great_Grey_Shrike
3136,112.Great_Grey_Shrike
3137,112.Great_Grey_Shrike
3138,112.Great_Grey_Shrike
3139,112.Great_Grey_Shrike
3140,112.Great_Grey_Shrike
3141,112.Great_Grey_Shrike
3142,112.Great_Grey_Shrike
3143,112.Great_Grey_Shrike
3144,112.Great_Grey_Shrike
3145,112.Great_Grey_Shrike
3146,112.Great_Grey_Shrike
3147,112.Great_Grey_Shrike
3148,112.Great_Grey_Shrike
3149,112.Great_Grey_Shrike
3150,108.White_necked_Raven
3151,108.White_necked_Raven
3152,108.White_necked_Raven
3153,108.White_necked_Raven
3154,108.White_necked_Raven
3155,108.White_necked_Raven
3156,108.White_necked_Raven
3157,108.White_necked_Raven
3158,108.White_necked_Raven
3159,108.White_necked_Raven
3160,108.White_necked_Raven
3161,108.White_necked_Raven
3162,108.White_necked_Raven
3163,108.White_necked_Raven
3164,108.White_necked_Raven
3165,108.White_necked_Raven
3166,108.White_necked_Raven
3167,108.White_necked_Raven
3168,108.White_necked_Raven
3169,108.White_necked_Raven
3170,108.White_necked_Raven
3171,108.White_necked_Raven
3172,108.White_necked_Raven
3173,108.White_necked_Raven
3174,108.White_necked_Raven
3175,108.White_necked_Raven
3176,108.White_necked_Raven
3177,108.White_necked_Raven
3178,108.White_necked_Raven
3179,108.White_necked_Raven
3180,186.Cedar_Waxwing
3181,186.Cedar_Waxwing
3182,186.Cedar_Waxwing
3183,186.Cedar_Waxwing
3184,186.Cedar_Waxwing
3185,186.Cedar_Waxwing
3186,186.Cedar_Waxwing
3187,186.Cedar_Waxwing
3188,186.Cedar_Waxwing
3189,186.Cedar_Waxwing
3190,186.Cedar_Waxwing
3191,186.Cedar_Waxwing
3192,186.Cedar_Waxwing
3193,186.Cedar_Waxwing
3194,186.Cedar_Waxwing
3195,186.Cedar_Waxwing
3196,186.Cedar_Waxwing
3197,186.Cedar_Waxwing
3198,186.Cedar_Waxwing
3199,186.Cedar_Waxwing
3200,186.Cedar_Waxwing
3201,186.Cedar_Waxwing
3202,186.Cedar_Waxwing
3203,186.Cedar_Waxwing
3204,186.Cedar_Waxwing
3205,186.Cedar_Waxwing
3206,186.Cedar_Waxwing
3207,186.Cedar_Waxwing
3208,186.Cedar_Waxwing
3209,186.Cedar_Waxwing
3210,038.Great_Crested_Flycatcher
3211,038.Great_Crested_Flycatcher
3212,038.Great_Crested_Flycatcher
3213,038.Great_Crested_Flycatcher
3214,038.Great_Crested_Flycatcher
3215,038.Great_Crested_Flycatcher
3216,038.Great_Crested_Flycatcher
3217,038.Great_Crested_Flycatcher
3218,038.Great_Crested_Flycatcher
3219,038.Great_Crested_Flycatcher
3220,038.Great_Crested_Flycatcher
3221,038.Great_Crested_Flycatcher
3222,038.Great_Crested_Flycatcher
3223,038.Great_Crested_Flycatcher
3224,038.Great_Crested_Flycatcher
3225,038.Great_Crested_Flycatcher
3226,038.Great_Crested_Flycatcher
3227,038.Great_Crested_Flycatcher
3228,038.Great_Crested_Flycatcher
3229,038.Great_Crested_Flycatcher
3230,038.Great_Crested_Flycatcher
3231,038.Great_Crested_Flycatcher
3232,038.Great_Crested_Flycatcher
3233,038.Great_Crested_Flycatcher
3234,038.Great_Crested_Flycatcher
3235,038.Great_Crested_Flycatcher
3236,038.Great_Crested_Flycatcher
3237,038.Great_Crested_Flycatcher
3238,038.Great_Crested_Flycatcher
3239,038.Great_Crested_Flycatcher
3240,127.Savannah_Sparrow
3241,127.Savannah_Sparrow
3242,127.Savannah_Sparrow
3243,127.Savannah_Sparrow
3244,127.Savannah_Sparrow
3245,127.Savannah_Sparrow
3246,127.Savannah_Sparrow
3247,127.Savannah_Sparrow
3248,127.Savannah_Sparrow
3249,127.Savannah_Sparrow
3250,127.Savannah_Sparrow
3251,127.Savannah_Sparrow
3252,127.Savannah_Sparrow
3253,127.Savannah_Sparrow
3254,127.Savannah_Sparrow
3255,127.Savannah_Sparrow
3256,127.Savannah_Sparrow
3257,127.Savannah_Sparrow
3258,127.Savannah_Sparrow
3259,127.Savannah_Sparrow
3260,127.Savannah_Sparrow
3261,127.Savannah_Sparrow
3262,127.Savannah_Sparrow
3263,127.Savannah_Sparrow
3264,127.Savannah_Sparrow
3265,127.Savannah_Sparrow
3266,127.Savannah_Sparrow
3267,127.Savannah_Sparrow
3268,127.Savannah_Sparrow
3269,127.Savannah_Sparrow
3270,042.Vermilion_Flycatcher
3271,042.Vermilion_Flycatcher
3272,042.Vermilion_Flycatcher
3273,042.Vermilion_Flycatcher
3274,042.Vermilion_Flycatcher
3275,042.Vermilion_Flycatcher
3276,042.Vermilion_Flycatcher
3277,042.Vermilion_Flycatcher
3278,042.Vermilion_Flycatcher
3279,042.Vermilion_Flycatcher
3280,042.Vermilion_Flycatcher
3281,042.Vermilion_Flycatcher
3282,042.Vermilion_Flycatcher
3283,042.Vermilion_Flycatcher
3284,042.Vermilion_Flycatcher
3285,042.Vermilion_Flycatcher
3286,042.Vermilion_Flycatcher
3287,042.Vermilion_Flycatcher
3288,042.Vermilion_Flycatcher
3289,042.Vermilion_Flycatcher
3290,042.Vermilion_Flycatcher
3291,042.Vermilion_Flycatcher
3292,042.Vermilion_Flycatcher
3293,042.Vermilion_Flycatcher
3294,042.Vermilion_Flycatcher
3295,042.Vermilion_Flycatcher
3296,042.Vermilion_Flycatcher
3297,042.Vermilion_Flycatcher
3298,042.Vermilion_Flycatcher
3299,042.Vermilion_Flycatcher
3300,099.Ovenbird
3301,099.Ovenbird
3302,099.Ovenbird
3303,099.Ovenbird
3304,099.Ovenbird
3305,099.Ovenbird
3306,099.Ovenbird
3307,099.Ovenbird
3308,099.Ovenbird
3309,099.Ovenbird
3310,099.Ovenbird
3311,099.Ovenbird
3312,099.Ovenbird
3313,099.Ovenbird
3314,099.Ovenbird
3315,099.Ovenbird
3316,099.Ovenbird
3317,099.Ovenbird
3318,099.Ovenbird
3319,099.Ovenbird
3320,099.Ovenbird
3321,099.Ovenbird
3322,099.Ovenbird
3323,099.Ovenbird
3324,099.Ovenbird
3325,099.Ovenbird
3326,099.Ovenbird
3327,099.Ovenbird
3328,099.Ovenbird
3329,099.Ovenbird
3330,100.Brown_Pelican
3331,100.Brown_Pelican
3332,100.Brown_Pelican
3333,100.Brown_Pelican
3334,100.Brown_Pelican
3335,100.Brown_Pelican
3336,100.Brown_Pelican
3337,100.Brown_Pelican
3338,100.Brown_Pelican
3339,100.Brown_Pelican
3340,100.Brown_Pelican
3341,100.Brown_Pelican
3342,100.Brown_Pelican
3343,100.Brown_Pelican
3344,100.Brown_Pelican
3345,100.Brown_Pelican
3346,100.Brown_Pelican
3347,100.Brown_Pelican
3348,100.Brown_Pelican
3349,100.Brown_Pelican
3350,100.Brown_Pelican
3351,100.Brown_Pelican
3352,100.Brown_Pelican
3353,100.Brown_Pelican
3354,100.Brown_Pelican
3355,100.Brown_Pelican
3356,100.Brown_Pelican
3357,100.Brown_Pelican
3358,100.Brown_Pelican
3359,100.Brown_Pelican
3360,145.Elegant_Tern
3361,145.Elegant_Tern
3362,145.Elegant_Tern
3363,145.Elegant_Tern
3364,145.Elegant_Tern
3365,145.Elegant_Tern
3366,145.Elegant_Tern
3367,145.Elegant_Tern
3368,145.Elegant_Tern
3369,145.Elegant_Tern
3370,145.Elegant_Tern
3371,145.Elegant_Tern
3372,145.Elegant_Tern
3373,145.Elegant_Tern
3374,145.Elegant_Tern
3375,145.Elegant_Tern
3376,145.Elegant_Tern
3377,145.Elegant_Tern
3378,145.Elegant_Tern
3379,145.Elegant_Tern
3380,145.Elegant_Tern
3381,145.Elegant_Tern
3382,145.Elegant_Tern
3383,145.Elegant_Tern
3384,145.Elegant_Tern
3385,145.Elegant_Tern
3386,145.Elegant_Tern
3387,145.Elegant_Tern
3388,145.Elegant_Tern
3389,145.Elegant_Tern
3390,163.Cape_May_Warbler
3391,163.Cape_May_Warbler
3392,163.Cape_May_Warbler
3393,163.Cape_May_Warbler
3394,163.Cape_May_Warbler
3395,163.Cape_May_Warbler
3396,163.Cape_May_Warbler
3397,163.Cape_May_Warbler
3398,163.Cape_May_Warbler
3399,163.Cape_May_Warbler
3400,163.Cape_May_Warbler
3401,163.Cape_May_Warbler
3402,163.Cape_May_Warbler
3403,163.Cape_May_Warbler
3404,163.Cape_May_Warbler
3405,163.Cape_May_Warbler
3406,163.Cape_May_Warbler
3407,163.Cape_May_Warbler
3408,163.Cape_May_Warbler
3409,163.Cape_May_Warbler
3410,163.Cape_May_Warbler
3411,163.Cape_May_Warbler
3412,163.Cape_May_Warbler
3413,163.Cape_May_Warbler
3414,163.Cape_May_Warbler
3415,163.Cape_May_Warbler
3416,163.Cape_May_Warbler
3417,163.Cape_May_Warbler
3418,163.Cape_May_Warbler
3419,163.Cape_May_Warbler
3420,082.Ringed_Kingfisher
3421,082.Ringed_Kingfisher
3422,082.Ringed_Kingfisher
3423,082.Ringed_Kingfisher
3424,082.Ringed_Kingfisher
3425,082.Ringed_Kingfisher
3426,082.Ringed_Kingfisher
3427,082.Ringed_Kingfisher
3428,082.Ringed_Kingfisher
3429,082.Ringed_Kingfisher
3430,082.Ringed_Kingfisher
3431,082.Ringed_Kingfisher
3432,082.Ringed_Kingfisher
3433,082.Ringed_Kingfisher
3434,082.Ringed_Kingfisher
3435,082.Ringed_Kingfisher
3436,082.Ringed_Kingfisher
3437,082.Ringed_Kingfisher
3438,082.Ringed_Kingfisher
3439,082.Ringed_Kingfisher
3440,082.Ringed_Kingfisher
3441,082.Ringed_Kingfisher
3442,082.Ringed_Kingfisher
3443,082.Ringed_Kingfisher
3444,082.Ringed_Kingfisher
3445,082.Ringed_Kingfisher
3446,082.Ringed_Kingfisher
3447,082.Ringed_Kingfisher
3448,082.Ringed_Kingfisher
3449,082.Ringed_Kingfisher
3450,177.Prothonotary_Warbler
3451,177.Prothonotary_Warbler
3452,177.Prothonotary_Warbler
3453,177.Prothonotary_Warbler
3454,177.Prothonotary_Warbler
3455,177.Prothonotary_Warbler
3456,177.Prothonotary_Warbler
3457,177.Prothonotary_Warbler
3458,177.Prothonotary_Warbler
3459,177.Prothonotary_Warbler
3460,177.Prothonotary_Warbler
3461,177.Prothonotary_Warbler
3462,177.Prothonotary_Warbler
3463,177.Prothonotary_Warbler
3464,177.Prothonotary_Warbler
3465,177.Prothonotary_Warbler
3466,177.Prothonotary_Warbler
3467,177.Prothonotary_Warbler
3468,177.Prothonotary_Warbler
3469,177.Prothonotary_Warbler
3470,177.Prothonotary_Warbler
3471,177.Prothonotary_Warbler
3472,177.Prothonotary_Warbler
3473,177.Prothonotary_Warbler
3474,177.Prothonotary_Warbler
3475,177.Prothonotary_Warbler
3476,177.Prothonotary_Warbler
3477,177.Prothonotary_Warbler
3478,177.Prothonotary_Warbler
3479,177.Prothonotary_Warbler
3480,092.Nighthawk
3481,092.Nighthawk
3482,092.Nighthawk
3483,092.Nighthawk
3484,092.Nighthawk
3485,092.Nighthawk
3486,092.Nighthawk
3487,092.Nighthawk
3488,092.Nighthawk
3489,092.Nighthawk
3490,092.Nighthawk
3491,092.Nighthawk
3492,092.Nighthawk
3493,092.Nighthawk
3494,092.Nighthawk
3495,092.Nighthawk
3496,092.Nighthawk
3497,092.Nighthawk
3498,092.Nighthawk
3499,092.Nighthawk
3500,092.Nighthawk
3501,092.Nighthawk
3502,092.Nighthawk
3503,092.Nighthawk
3504,092.Nighthawk
3505,092.Nighthawk
3506,092.Nighthawk
3507,092.Nighthawk
3508,092.Nighthawk
3509,092.Nighthawk
3510,090.Red_breasted_Merganser
3511,090.Red_breasted_Merganser
3512,090.Red_breasted_Merganser
3513,090.Red_breasted_Merganser
3514,090.Red_breasted_Merganser
3515,090.Red_breasted_Merganser
3516,090.Red_breasted_Merganser
3517,090.Red_breasted_Merganser
3518,090.Red_breasted_Merganser
3519,090.Red_breasted_Merganser
3520,090.Red_breasted_Merganser
3521,090.Red_breasted_Merganser
3522,090.Red_breasted_Merganser
3523,090.Red_breasted_Merganser
3524,090.Red_breasted_Merganser
3525,090.Red_breasted_Merganser
3526,090.Red_breasted_Merganser
3527,090.Red_breasted_Merganser
3528,090.Red_breasted_Merganser
3529,090.Red_breasted_Merganser
3530,090.Red_breasted_Merganser
3531,090.Red_breasted_Merganser
3532,090.Red_breasted_Merganser
3533,090.Red_breasted_Merganser
3534,090.Red_breasted_Merganser
3535,090.Red_breasted_Merganser
3536,090.Red_breasted_Merganser
3537,090.Red_breasted_Merganser
3538,090.Red_breasted_Merganser
3539,090.Red_breasted_Merganser
3540,048.European_Goldfinch
3541,048.European_Goldfinch
3542,048.European_Goldfinch
3543,048.European_Goldfinch
3544,048.European_Goldfinch
3545,048.European_Goldfinch
3546,048.European_Goldfinch
3547,048.European_Goldfinch
3548,048.European_Goldfinch
3549,048.European_Goldfinch
3550,048.European_Goldfinch
3551,048.European_Goldfinch
3552,048.European_Goldfinch
3553,048.European_Goldfinch
3554,048.European_Goldfinch
3555,048.European_Goldfinch
3556,048.European_Goldfinch
3557,048.European_Goldfinch
3558,048.European_Goldfinch
3559,048.European_Goldfinch
3560,048.European_Goldfinch
3561,048.European_Goldfinch
3562,048.European_Goldfinch
3563,048.European_Goldfinch
3564,048.European_Goldfinch
3565,048.European_Goldfinch
3566,048.European_Goldfinch
3567,048.European_Goldfinch
3568,048.European_Goldfinch
3569,048.European_Goldfinch
3570,132.White_crowned_Sparrow
3571,132.White_crowned_Sparrow
3572,132.White_crowned_Sparrow
3573,132.White_crowned_Sparrow
3574,132.White_crowned_Sparrow
3575,132.White_crowned_Sparrow
3576,132.White_crowned_Sparrow
3577,132.White_crowned_Sparrow
3578,132.White_crowned_Sparrow
3579,132.White_crowned_Sparrow
3580,132.White_crowned_Sparrow
3581,132.White_crowned_Sparrow
3582,132.White_crowned_Sparrow
3583,132.White_crowned_Sparrow
3584,132.White_crowned_Sparrow
3585,132.White_crowned_Sparrow
3586,132.White_crowned_Sparrow
3587,132.White_crowned_Sparrow
3588,132.White_crowned_Sparrow
3589,132.White_crowned_Sparrow
3590,132.White_crowned_Sparrow
3591,132.White_crowned_Sparrow
3592,132.White_crowned_Sparrow
3593,132.White_crowned_Sparrow
3594,132.White_crowned_Sparrow
3595,132.White_crowned_Sparrow
3596,132.White_crowned_Sparrow
3597,132.White_crowned_Sparrow
3598,132.White_crowned_Sparrow
3599,132.White_crowned_Sparrow
3600,183.Northern_Waterthrush
3601,183.Northern_Waterthrush
3602,183.Northern_Waterthrush
3603,183.Northern_Waterthrush
3604,183.Northern_Waterthrush
3605,183.Northern_Waterthrush
3606,183.Northern_Waterthrush
3607,183.Northern_Waterthrush
3608,183.Northern_Waterthrush
3609,183.Northern_Waterthrush
3610,183.Northern_Waterthrush
3611,183.Northern_Waterthrush
3612,183.Northern_Waterthrush
3613,183.Northern_Waterthrush
3614,183.Northern_Waterthrush
3615,183.Northern_Waterthrush
3616,183.Northern_Waterthrush
3617,183.Northern_Waterthrush
3618,183.Northern_Waterthrush
3619,183.Northern_Waterthrush
3620,183.Northern_Waterthrush
3621,183.Northern_Waterthrush
3622,183.Northern_Waterthrush
3623,183.Northern_Waterthrush
3624,183.Northern_Waterthrush
3625,183.Northern_Waterthrush
3626,183.Northern_Waterthrush
3627,183.Northern_Waterthrush
3628,183.Northern_Waterthrush
3629,183.Northern_Waterthrush
3630,031.Black_billed_Cuckoo
3631,031.Black_billed_Cuckoo
3632,031.Black_billed_Cuckoo
3633,031.Black_billed_Cuckoo
3634,031.Black_billed_Cuckoo
3635,031.Black_billed_Cuckoo
3636,031.Black_billed_Cuckoo
3637,031.Black_billed_Cuckoo
3638,031.Black_billed_Cuckoo
3639,031.Black_billed_Cuckoo
3640,031.Black_billed_Cuckoo
3641,031.Black_billed_Cuckoo
3642,031.Black_billed_Cuckoo
3643,031.Black_billed_Cuckoo
3644,031.Black_billed_Cuckoo
3645,031.Black_billed_Cuckoo
3646,031.Black_billed_Cuckoo
3647,031.Black_billed_Cuckoo
3648,031.Black_billed_Cuckoo
3649,031.Black_billed_Cuckoo
3650,031.Black_billed_Cuckoo
3651,031.Black_billed_Cuckoo
3652,031.Black_billed_Cuckoo
3653,031.Black_billed_Cuckoo
3654,031.Black_billed_Cuckoo
3655,031.Black_billed_Cuckoo
3656,031.Black_billed_Cuckoo
3657,031.Black_billed_Cuckoo
3658,031.Black_billed_Cuckoo
3659,031.Black_billed_Cuckoo
3660,025.Pelagic_Cormorant
3661,025.Pelagic_Cormorant
3662,025.Pelagic_Cormorant
3663,025.Pelagic_Cormorant
3664,025.Pelagic_Cormorant
3665,025.Pelagic_Cormorant
3666,025.Pelagic_Cormorant
3667,025.Pelagic_Cormorant
3668,025.Pelagic_Cormorant
3669,025.Pelagic_Cormorant
3670,025.Pelagic_Cormorant
3671,025.Pelagic_Cormorant
3672,025.Pelagic_Cormorant
3673,025.Pelagic_Cormorant
3674,025.Pelagic_Cormorant
3675,025.Pelagic_Cormorant
3676,025.Pelagic_Cormorant
3677,025.Pelagic_Cormorant
3678,025.Pelagic_Cormorant
3679,025.Pelagic_Cormorant
3680,025.Pelagic_Cormorant
3681,025.Pelagic_Cormorant
3682,025.Pelagic_Cormorant
3683,025.Pelagic_Cormorant
3684,025.Pelagic_Cormorant
3685,025.Pelagic_Cormorant
3686,025.Pelagic_Cormorant
3687,025.Pelagic_Cormorant
3688,025.Pelagic_Cormorant
3689,025.Pelagic_Cormorant
3690,198.Rock_Wren
3691,198.Rock_Wren
3692,198.Rock_Wren
3693,198.Rock_Wren
3694,198.Rock_Wren
3695,198.Rock_Wren
3696,198.Rock_Wren
3697,198.Rock_Wren
3698,198.Rock_Wren
3699,198.Rock_Wren
3700,198.Rock_Wren
3701,198.Rock_Wren
3702,198.Rock_Wren
3703,198.Rock_Wren
3704,198.Rock_Wren
3705,198.Rock_Wren
3706,198.Rock_Wren
3707,198.Rock_Wren
3708,198.Rock_Wren
3709,198.Rock_Wren
3710,198.Rock_Wren
3711,198.Rock_Wren
3712,198.Rock_Wren
3713,198.Rock_Wren
3714,198.Rock_Wren
3715,198.Rock_Wren
3716,198.Rock_Wren
3717,198.Rock_Wren
3718,198.Rock_Wren
3719,198.Rock_Wren
3720,093.Clark_Nutcracker
3721,093.Clark_Nutcracker
3722,093.Clark_Nutcracker
3723,093.Clark_Nutcracker
3724,093.Clark_Nutcracker
3725,093.Clark_Nutcracker
3726,093.Clark_Nutcracker
3727,093.Clark_Nutcracker
3728,093.Clark_Nutcracker
3729,093.Clark_Nutcracker
3730,093.Clark_Nutcracker
3731,093.Clark_Nutcracker
