,0,1
1953,141.jpg,162.Canada_Warbler
1954,491.jpg,184.Louisiana_Waterthrush
1955,472.jpg,199.Winter_Wren
1956,905.jpg,002.Laysan_Albatross
1957,1158.jpg,138.Tree_Swallow
1958,2053.jpg,184.Louisiana_Waterthrush
1959,3477.jpg,029.American_Crow
1960,3149.jpg,096.Hooded_Oriole
1961,2061.jpg,001.Black_footed_Albatross
1962,2608.jpg,200.Common_Yellowthroat
1963,3718.jpg,074.Florida_Jay
1964,421.jpg,047.American_Goldfinch
1965,70.jpg,130.Tree_Sparrow
1966,1174.jpg,131.Vesper_Sparrow
1967,3558.jpg,112.Great_Grey_Shrike
1968,61.jpg,108.White_necked_Raven
1969,4062.jpg,090.Red_breasted_Merganser
1970,94.jpg,087.Mallard
1971,2433.jpg,128.Seaside_Sparrow
1972,2235.jpg,154.Red_eyed_Vireo
1973,1927.jpg,002.Laysan_Albatross
1974,98.jpg,170.Mourning_Warbler
1975,1333.jpg,200.Common_Yellowthroat
1976,287.jpg,011.Rusty_Blackbird
1977,1647.jpg,050.Eared_Grebe
1978,3979.jpg,158.Bay_breasted_Warbler
1979,2272.jpg,035.Purple_Finch
1980,598.jpg,159.Black_and_white_Warbler
1981,2931.jpg,136.Barn_Swallow
1982,1918.jpg,194.Cactus_Wren
1983,2509.jpg,140.Summer_Tanager
1984,2132.jpg,067.Anna_Hummingbird
1985,2364.jpg,171.Myrtle_Warbler
1986,3951.jpg,064.Ring_billed_Gull
1987,3749.jpg,083.White_breasted_Kingfisher
1988,791.jpg,198.Rock_Wren
1989,2700.jpg,165.Chestnut_sided_Warbler
1990,1830.jpg,120.Fox_Sparrow
1991,63.jpg,056.Pine_Grosbeak
1992,4108.jpg,030.Fish_Crow
1993,763.jpg,186.Cedar_Waxwing
1994,374.jpg,063.Ivory_Gull
1995,3158.jpg,042.Vermilion_Flycatcher
1996,1447.jpg,127.Savannah_Sparrow
1997,490.jpg,066.Western_Gull
1998,1807.jpg,134.Cape_Glossy_Starling
1999,3945.jpg,011.Rusty_Blackbird
2000,2543.jpg,165.Chestnut_sided_Warbler
2001,661.jpg,110.Geococcyx
2002,1509.jpg,177.Prothonotary_Warbler
2003,650.jpg,048.European_Goldfinch
2004,3537.jpg,114.Black_throated_Sparrow
2005,1529.jpg,156.White_eyed_Vireo
2006,2133.jpg,089.Hooded_Merganser
2007,1303.jpg,174.Palm_Warbler
2008,512.jpg,081.Pied_Kingfisher
2009,2075.jpg,140.Summer_Tanager
2010,4216.jpg,175.Pine_Warbler
2011,2016.jpg,055.Evening_Grosbeak
2012,980.jpg,186.Cedar_Waxwing
2013,488.jpg,040.Olive_sided_Flycatcher
2014,4204.jpg,086.Pacific_Loon
2015,3222.jpg,122.Harris_Sparrow
2016,3778.jpg,091.Mockingbird
2017,4296.jpg,108.White_necked_Raven
2018,734.jpg,036.Northern_Flicker
2019,3172.jpg,069.Rufous_Hummingbird
2020,26.jpg,189.Red_bellied_Woodpecker
2021,2344.jpg,180.Wilson_Warbler
2022,1761.jpg,193.Bewick_Wren
2023,4267.jpg,129.Song_Sparrow
2024,938.jpg,010.Red_winged_Blackbird
2025,3526.jpg,185.Bohemian_Waxwing
2026,189.jpg,026.Bronzed_Cowbird
2027,1064.jpg,071.Long_tailed_Jaeger
2028,1298.jpg,068.Ruby_throated_Hummingbird
2029,1330.jpg,085.Horned_Lark
2030,2456.jpg,188.Pileated_Woodpecker
2031,1370.jpg,136.Barn_Swallow
2032,4047.jpg,073.Blue_Jay
2033,3128.jpg,090.Red_breasted_Merganser
2034,558.jpg,184.Louisiana_Waterthrush
2035,2345.jpg,093.Clark_Nutcracker
2036,221.jpg,013.Bobolink
2037,4300.jpg,062.Herring_Gull
2038,2222.jpg,189.Red_bellied_Woodpecker
2039,499.jpg,172.Nashville_Warbler
2040,1609.jpg,074.Florida_Jay
2041,736.jpg,177.Prothonotary_Warbler
2042,964.jpg,052.Pied_billed_Grebe
2043,39.jpg,092.Nighthawk
2044,2637.jpg,199.Winter_Wren
2045,2976.jpg,161.Blue_winged_Warbler
2046,482.jpg,177.Prothonotary_Warbler
2047,3349.jpg,158.Bay_breasted_Warbler
2048,419.jpg,110.Geococcyx
2049,1722.jpg,041.Scissor_tailed_Flycatcher
2050,3445.jpg,134.Cape_Glossy_Starling
2051,101.jpg,096.Hooded_Oriole
2052,1192.jpg,083.White_breasted_Kingfisher
2053,390.jpg,059.California_Gull
2054,614.jpg,092.Nighthawk
2055,3245.jpg,164.Cerulean_Warbler
2056,4211.jpg,085.Horned_Lark
2057,2343.jpg,173.Orange_crowned_Warbler
2058,4063.jpg,140.Summer_Tanager
2059,2022.jpg,001.Black_footed_Albatross
2060,3313.jpg,045.Northern_Fulmar
2061,4223.jpg,041.Scissor_tailed_Flycatcher
2062,3673.jpg,193.Bewick_Wren
2063,2654.jpg,074.Florida_Jay
2064,3421.jpg,021.Eastern_Towhee
2065,1356.jpg,188.Pileated_Woodpecker
2066,3968.jpg,050.Eared_Grebe
2067,995.jpg,057.Rose_breasted_Grosbeak
2068,3698.jpg,046.Gadwall
2069,3395.jpg,198.Rock_Wren
2070,823.jpg,021.Eastern_Towhee
2071,1249.jpg,049.Boat_tailed_Grackle
2072,249.jpg,114.Black_throated_Sparrow
2073,3075.jpg,148.Green_tailed_Towhee
2074,3713.jpg,070.Green_Violetear
2075,1514.jpg,093.Clark_Nutcracker
2076,2279.jpg,182.Yellow_Warbler
2077,2361.jpg,152.Blue_headed_Vireo
2078,771.jpg,063.Ivory_Gull
2079,1680.jpg,071.Long_tailed_Jaeger
2080,60.jpg,137.Cliff_Swallow
2081,2588.jpg,137.Cliff_Swallow
2082,2321.jpg,059.California_Gull
2083,1132.jpg,114.Black_throated_Sparrow
2084,414.jpg,055.Evening_Grosbeak
2085,679.jpg,132.White_crowned_Sparrow
2086,621.jpg,198.Rock_Wren
2087,259.jpg,085.Horned_Lark
2088,1212.jpg,011.Rusty_Blackbird
2089,2994.jpg,186.Cedar_Waxwing
2090,2155.jpg,057.Rose_breasted_Grosbeak
2091,991.jpg,013.Bobolink
2092,780.jpg,118.House_Sparrow
2093,184.jpg,131.Vesper_Sparrow
2094,706.jpg,027.Shiny_Cowbird
2095,1911.jpg,154.Red_eyed_Vireo
2096,1376.jpg,021.Eastern_Towhee
2097,1005.jpg,048.European_Goldfinch
2098,3410.jpg,137.Cliff_Swallow
2099,1573.jpg,171.Myrtle_Warbler
2100,913.jpg,063.Ivory_Gull
2101,4150.jpg,198.Rock_Wren
2102,944.jpg,200.Common_Yellowthroat
2103,2517.jpg,170.Mourning_Warbler
2104,3599.jpg,093.Clark_Nutcracker
2105,2626.jpg,116.Chipping_Sparrow
2106,299.jpg,164.Cerulean_Warbler
2107,2211.jpg,186.Cedar_Waxwing
2108,3472.jpg,165.Chestnut_sided_Warbler
2109,1265.jpg,068.Ruby_throated_Hummingbird
2110,853.jpg,010.Red_winged_Blackbird
2111,1048.jpg,010.Red_winged_Blackbird
2112,658.jpg,093.Clark_Nutcracker
2113,2558.jpg,063.Ivory_Gull
2114,75.jpg,129.Song_Sparrow
2115,103.jpg,067.Anna_Hummingbird
2116,1993.jpg,042.Vermilion_Flycatcher
2117,2248.jpg,145.Elegant_Tern
2118,777.jpg,193.Bewick_Wren
2119,2475.jpg,059.California_Gull
2120,3933.jpg,142.Black_Tern
2121,3706.jpg,011.Rusty_Blackbird
2122,2928.jpg,059.California_Gull
2123,173.jpg,048.European_Goldfinch
2124,2348.jpg,195.Carolina_Wren
2125,118.jpg,104.American_Pipit
2126,874.jpg,132.White_crowned_Sparrow
2127,4077.jpg,194.Cactus_Wren
2128,3507.jpg,092.Nighthawk
2129,429.jpg,180.Wilson_Warbler
2130,2253.jpg,027.Shiny_Cowbird
2131,1026.jpg,165.Chestnut_sided_Warbler
2132,797.jpg,052.Pied_billed_Grebe
2133,112.jpg,079.Belted_Kingfisher
2134,1516.jpg,198.Rock_Wren
2135,351.jpg,114.Black_throated_Sparrow
2136,4098.jpg,066.Western_Gull
2137,2444.jpg,001.Black_footed_Albatross
2138,844.jpg,059.California_Gull
2139,1659.jpg,189.Red_bellied_Woodpecker
2140,4260.jpg,011.Rusty_Blackbird
2141,2901.jpg,133.White_throated_Sparrow
2142,214.jpg,110.Geococcyx
2143,329.jpg,110.Geococcyx
2144,3808.jpg,054.Blue_Grosbeak
2145,1335.jpg,092.Nighthawk
2146,3762.jpg,064.Ring_billed_Gull
2147,226.jpg,027.Shiny_Cowbird
2148,2917.jpg,133.White_throated_Sparrow
2149,1394.jpg,122.Harris_Sparrow
2150,4250.jpg,071.Long_tailed_Jaeger
2151,935.jpg,066.Western_Gull
2152,336.jpg,140.Summer_Tanager
2153,1237.jpg,030.Fish_Crow
2154,206.jpg,029.American_Crow
2155,4285.jpg,053.Western_Grebe
2156,1301.jpg,085.Horned_Lark
2157,1075.jpg,074.Florida_Jay
2158,1965.jpg,145.Elegant_Tern
2159,1140.jpg,155.Warbling_Vireo
2160,1677.jpg,082.Ringed_Kingfisher
2161,610.jpg,194.Cactus_Wren
2162,3661.jpg,079.Belted_Kingfisher
2163,3559.jpg,004.Groove_billed_Ani
2164,194.jpg,014.Indigo_Bunting
2165,3732.jpg,165.Chestnut_sided_Warbler
2166,1467.jpg,150.Sage_Thrasher
2167,2664.jpg,001.Black_footed_Albatross
2168,857.jpg,066.Western_Gull
2169,862.jpg,093.Clark_Nutcracker
2170,3882.jpg,191.Red_headed_Woodpecker
2171,1791.jpg,052.Pied_billed_Grebe
2172,2709.jpg,191.Red_headed_Woodpecker
2173,1112.jpg,031.Black_billed_Cuckoo
2174,2763.jpg,110.Geococcyx
2175,1721.jpg,099.Ovenbird
2176,2525.jpg,198.Rock_Wren
2177,2995.jpg,049.Boat_tailed_Grackle
2178,852.jpg,193.Bewick_Wren
2179,3546.jpg,083.White_breasted_Kingfisher
2180,3206.jpg,095.Baltimore_Oriole
2181,3809.jpg,052.Pied_billed_Grebe
2182,2164.jpg,072.Pomarine_Jaeger
2183,3341.jpg,021.Eastern_Towhee
2184,799.jpg,035.Purple_Finch
2185,1114.jpg,025.Pelagic_Cormorant
2186,3305.jpg,053.Western_Grebe
2187,904.jpg,134.Cape_Glossy_Starling
2188,3385.jpg,014.Indigo_Bunting
2189,286.jpg,172.Nashville_Warbler
2190,3214.jpg,010.Red_winged_Blackbird
2191,3594.jpg,071.Long_tailed_Jaeger
2192,3350.jpg,048.European_Goldfinch
2193,2550.jpg,103.Sayornis
2194,2453.jpg,095.Baltimore_Oriole
2195,4116.jpg,089.Hooded_Merganser
2196,1324.jpg,096.Hooded_Oriole
2197,1903.jpg,114.Black_throated_Sparrow
2198,1012.jpg,132.White_crowned_Sparrow
2199,2327.jpg,129.Song_Sparrow
2200,1629.jpg,021.Eastern_Towhee
2201,1705.jpg,118.House_Sparrow
2202,1888.jpg,177.Prothonotary_Warbler
2203,3647.jpg,176.Prairie_Warbler
2204,4055.jpg,163.Cape_May_Warbler
2205,3107.jpg,198.Rock_Wren
2206,559.jpg,154.Red_eyed_Vireo
2207,1510.jpg,127.Savannah_Sparrow
2208,1329.jpg,070.Green_Violetear
2209,3691.jpg,192.Downy_Woodpecker
2210,2350.jpg,035.Purple_Finch
2211,2176.jpg,041.Scissor_tailed_Flycatcher
2212,1574.jpg,074.Florida_Jay
2213,3703.jpg,172.Nashville_Warbler
2214,356.jpg,092.Nighthawk
2215,142.jpg,112.Great_Grey_Shrike
2216,1135.jpg,052.Pied_billed_Grebe
2217,1263.jpg,163.Cape_May_Warbler
2218,2186.jpg,053.Western_Grebe
2219,1875.jpg,027.Shiny_Cowbird
2220,1775.jpg,002.Laysan_Albatross
2221,3715.jpg,165.Chestnut_sided_Warbler
2222,4191.jpg,112.Great_Grey_Shrike
2223,700.jpg,070.Green_Violetear
2224,1698.jpg,057.Rose_breasted_Grosbeak
2225,3540.jpg,088.Western_Meadowlark
2226,2113.jpg,099.Ovenbird
2227,1732.jpg,094.White_breasted_Nuthatch
2228,3333.jpg,171.Myrtle_Warbler
2229,740.jpg,155.Warbling_Vireo
2230,759.jpg,171.Myrtle_Warbler
2231,3081.jpg,041.Scissor_tailed_Flycatcher
2232,3355.jpg,077.Tropical_Kingbird
2233,1931.jpg,086.Pacific_Loon
2234,2224.jpg,093.Clark_Nutcracker
2235,4252.jpg,170.Mourning_Warbler
2236,3503.jpg,159.Black_and_white_Warbler
2237,3171.jpg,127.Savannah_Sparrow
2238,3430.jpg,156.White_eyed_Vireo
2239,701.jpg,147.Least_Tern
2240,1669.jpg,155.Warbling_Vireo
2241,2088.jpg,087.Mallard
2242,484.jpg,132.White_crowned_Sparrow
2243,185.jpg,147.Least_Tern
2244,365.jpg,182.Yellow_Warbler
2245,4088.jpg,154.Red_eyed_Vireo
2246,1168.jpg,165.Chestnut_sided_Warbler
2247,2656.jpg,077.Tropical_Kingbird
2248,526.jpg,072.Pomarine_Jaeger
2249,1211.jpg,031.Black_billed_Cuckoo
2250,2560.jpg,192.Downy_Woodpecker
2251,773.jpg,176.Prairie_Warbler
2252,4056.jpg,171.Myrtle_Warbler
2253,4136.jpg,047.American_Goldfinch
2254,3991.jpg,156.White_eyed_Vireo
2255,3114.jpg,074.Florida_Jay
2256,2295.jpg,195.Carolina_Wren
2257,2081.jpg,193.Bewick_Wren
2258,3377.jpg,182.Yellow_Warbler
2259,3671.jpg,142.Black_Tern
2260,393.jpg,099.Ovenbird
2261,2393.jpg,116.Chipping_Sparrow
2262,1145.jpg,082.Ringed_Kingfisher
2263,1837.jpg,056.Pine_Grosbeak
2264,789.jpg,150.Sage_Thrasher
2265,3221.jpg,050.Eared_Grebe
2266,839.jpg,072.Pomarine_Jaeger
2267,3079.jpg,055.Evening_Grosbeak
2268,4242.jpg,188.Pileated_Woodpecker
2269,985.jpg,098.Scott_Oriole
2270,2733.jpg,086.Pacific_Loon
2271,3903.jpg,198.Rock_Wren
2272,2782.jpg,013.Bobolink
2273,899.jpg,004.Groove_billed_Ani
2274,3067.jpg,071.Long_tailed_Jaeger
2275,1425.jpg,011.Rusty_Blackbird
2276,3848.jpg,077.Tropical_Kingbird
2277,2793.jpg,021.Eastern_Towhee
2278,1860.jpg,100.Brown_Pelican
2279,2142.jpg,042.Vermilion_Flycatcher
2280,2122.jpg,155.Warbling_Vireo
2281,4104.jpg,161.Blue_winged_Warbler
2282,3460.jpg,099.Ovenbird
2283,2383.jpg,076.Dark_eyed_Junco
2284,3453.jpg,137.Cliff_Swallow
2285,1555.jpg,010.Red_winged_Blackbird
2286,2128.jpg,001.Black_footed_Albatross
2287,1389.jpg,195.Carolina_Wren
2288,822.jpg,184.Louisiana_Waterthrush
2289,2674.jpg,027.Shiny_Cowbird
2290,1177.jpg,090.Red_breasted_Merganser
2291,1232.jpg,098.Scott_Oriole
2292,2607.jpg,170.Mourning_Warbler
2293,924.jpg,004.Groove_billed_Ani
2294,1738.jpg,173.Orange_crowned_Warbler
2295,1103.jpg,198.Rock_Wren
2296,146.jpg,122.Harris_Sparrow
2297,833.jpg,163.Cape_May_Warbler
2298,3818.jpg,133.White_throated_Sparrow
2299,2052.jpg,042.Vermilion_Flycatcher
2300,1697.jpg,087.Mallard
2301,738.jpg,146.Forsters_Tern
2302,3012.jpg,184.Louisiana_Waterthrush
2303,2958.jpg,042.Vermilion_Flycatcher
2304,4043.jpg,112.Great_Grey_Shrike
2305,3813.jpg,174.Palm_Warbler
2306,2270.jpg,159.Black_and_white_Warbler
2307,3288.jpg,025.Pelagic_Cormorant
2308,4030.jpg,073.Blue_Jay
2309,1885.jpg,053.Western_Grebe
2310,2749.jpg,155.Warbling_Vireo
2311,4013.jpg,057.Rose_breasted_Grosbeak
2312,580.jpg,186.Cedar_Waxwing
2313,1872.jpg,145.Elegant_Tern
2314,2996.jpg,027.Shiny_Cowbird
2315,1973.jpg,177.Prothonotary_Warbler
2316,591.jpg,027.Shiny_Cowbird
2317,1540.jpg,145.Elegant_Tern
2318,3853.jpg,066.Western_Gull
2319,1148.jpg,029.American_Crow
2320,2683.jpg,154.Red_eyed_Vireo
2321,2757.jpg,162.Canada_Warbler
2322,1829.jpg,083.White_breasted_Kingfisher
2323,2196.jpg,071.Long_tailed_Jaeger
2324,2200.jpg,195.Carolina_Wren
2325,3191.jpg,116.Chipping_Sparrow
2326,1751.jpg,132.White_crowned_Sparrow
2327,843.jpg,106.Horned_Puffin
2328,2043.jpg,182.Yellow_Warbler
2329,3728.jpg,051.Horned_Grebe
2330,115.jpg,059.California_Gull
2331,3927.jpg,029.American_Crow
2332,3229.jpg,059.California_Gull
2333,2050.jpg,041.Scissor_tailed_Flycatcher
2334,2803.jpg,089.Hooded_Merganser
2335,3348.jpg,137.Cliff_Swallow
2336,3328.jpg,049.Boat_tailed_Grackle
2337,3010.jpg,129.Song_Sparrow
2338,1289.jpg,146.Forsters_Tern
2339,1077.jpg,116.Chipping_Sparrow
2340,3935.jpg,076.Dark_eyed_Junco
2341,2337.jpg,195.Carolina_Wren
2342,901.jpg,200.Common_Yellowthroat
2343,203.jpg,175.Pine_Warbler
2344,3511.jpg,139.Scarlet_Tanager
2345,127.jpg,042.Vermilion_Flycatcher
2346,666.jpg,143.Caspian_Tern
2347,1593.jpg,162.Canada_Warbler
2348,210.jpg,111.Loggerhead_Shrike
2349,1596.jpg,099.Ovenbird
2350,1412.jpg,042.Vermilion_Flycatcher
2351,1996.jpg,114.Black_throated_Sparrow
2352,2699.jpg,069.Rufous_Hummingbird
2353,1037.jpg,100.Brown_Pelican
2354,2174.jpg,133.White_throated_Sparrow
2355,397.jpg,164.Cerulean_Warbler
2356,3579.jpg,100.Brown_Pelican
2357,2482.jpg,067.Anna_Hummingbird
2358,4186.jpg,185.Bohemian_Waxwing
2359,176.jpg,021.Eastern_Towhee
2360,1182.jpg,200.Common_Yellowthroat
2361,4169.jpg,044.Frigatebird
2362,2713.jpg,049.Boat_tailed_Grackle
2363,2308.jpg,146.Forsters_Tern
2364,4127.jpg,183.Northern_Waterthrush
2365,1576.jpg,004.Groove_billed_Ani
2366,1917.jpg,073.Blue_Jay
2367,3431.jpg,057.Rose_breasted_Grosbeak
2368,2372.jpg,010.Red_winged_Blackbird
2369,1097.jpg,046.Gadwall
2370,3831.jpg,155.Warbling_Vireo
2371,2323.jpg,099.Ovenbird
2372,319.jpg,085.Horned_Lark
2373,1429.jpg,175.Pine_Warbler
2374,2281.jpg,123.Henslow_Sparrow
2375,2694.jpg,041.Scissor_tailed_Flycatcher
2376,180.jpg,048.European_Goldfinch
2377,4312.jpg,189.Red_bellied_Woodpecker
2378,2376.jpg,057.Rose_breasted_Grosbeak
2379,718.jpg,193.Bewick_Wren
2380,2074.jpg,048.European_Goldfinch
2381,352.jpg,104.American_Pipit
2382,2199.jpg,062.Herring_Gull
2383,2079.jpg,013.Bobolink
2384,2431.jpg,140.Summer_Tanager
2385,2080.jpg,197.Marsh_Wren
2386,1530.jpg,195.Carolina_Wren
2387,2644.jpg,161.Blue_winged_Warbler
2388,3796.jpg,192.Downy_Woodpecker
2389,2878.jpg,161.Blue_winged_Warbler
2390,1978.jpg,057.Rose_breasted_Grosbeak
2391,1274.jpg,123.Henslow_Sparrow
2392,1760.jpg,133.White_throated_Sparrow
2393,1336.jpg,041.Scissor_tailed_Flycatcher
2394,567.jpg,148.Green_tailed_Towhee
2395,3654.jpg,192.Downy_Woodpecker
2396,151.jpg,091.Mockingbird
2397,1729.jpg,150.Sage_Thrasher
2398,3613.jpg,127.Savannah_Sparrow
2399,2840.jpg,192.Downy_Woodpecker
2400,1344.jpg,050.Eared_Grebe
2401,2013.jpg,186.Cedar_Waxwing
2402,289.jpg,073.Blue_Jay
2403,2949.jpg,138.Tree_Swallow
2404,2842.jpg,171.Myrtle_Warbler
2405,535.jpg,172.Nashville_Warbler
2406,1991.jpg,053.Western_Grebe
2407,1792.jpg,014.Indigo_Bunting
2408,2596.jpg,092.Nighthawk
2409,2307.jpg,050.Eared_Grebe
2410,1276.jpg,114.Black_throated_Sparrow
2411,333.jpg,080.Green_Kingfisher
2412,1919.jpg,072.Pomarine_Jaeger
2413,1958.jpg,194.Cactus_Wren
2414,721.jpg,171.Myrtle_Warbler
2415,2297.jpg,013.Bobolink
2416,3324.jpg,094.White_breasted_Nuthatch
2417,3789.jpg,109.American_Redstart
2418,1671.jpg,072.Pomarine_Jaeger
2419,820.jpg,139.Scarlet_Tanager
2420,2814.jpg,038.Great_Crested_Flycatcher
2421,2031.jpg,077.Tropical_Kingbird
2422,1081.jpg,057.Rose_breasted_Grosbeak
2423,1632.jpg,066.Western_Gull
2424,2540.jpg,111.Loggerhead_Shrike
2425,3293.jpg,148.Green_tailed_Towhee
2426,1785.jpg,110.Geococcyx
2427,3044.jpg,002.Laysan_Albatross
2428,1181.jpg,027.Shiny_Cowbird
2429,2893.jpg,159.Black_and_white_Warbler
2430,3943.jpg,176.Prairie_Warbler
2431,1784.jpg,001.Black_footed_Albatross
2432,742.jpg,199.Winter_Wren
2433,2894.jpg,200.Common_Yellowthroat
2434,1342.jpg,145.Elegant_Tern
2435,1998.jpg,068.Ruby_throated_Hummingbird
2436,1754.jpg,146.Forsters_Tern
2437,2903.jpg,050.Eared_Grebe
2438,961.jpg,112.Great_Grey_Shrike
2439,1781.jpg,165.Chestnut_sided_Warbler
2440,2941.jpg,122.Harris_Sparrow
2441,2566.jpg,002.Laysan_Albatross
2442,2835.jpg,159.Black_and_white_Warbler
2443,3570.jpg,118.House_Sparrow
2444,896.jpg,044.Frigatebird
2445,3901.jpg,102.Western_Wood_Pewee
2446,958.jpg,109.American_Redstart
2447,1386.jpg,057.Rose_breasted_Grosbeak
2448,197.jpg,070.Green_Violetear
2449,1069.jpg,102.Western_Wood_Pewee
2450,910.jpg,159.Black_and_white_Warbler
2451,2745.jpg,104.American_Pipit
2452,1813.jpg,131.Vesper_Sparrow
2453,411.jpg,158.Bay_breasted_Warbler
2454,1381.jpg,143.Caspian_Tern
2455,4065.jpg,131.Vesper_Sparrow
2456,4233.jpg,165.Chestnut_sided_Warbler
2457,4137.jpg,165.Chestnut_sided_Warbler
2458,284.jpg,038.Great_Crested_Flycatcher
2459,2259.jpg,013.Bobolink
2460,4089.jpg,106.Horned_Puffin
2461,2624.jpg,185.Bohemian_Waxwing
2462,395.jpg,080.Green_Kingfisher
2463,2774.jpg,194.Cactus_Wren
2464,1312.jpg,158.Bay_breasted_Warbler
2465,3697.jpg,025.Pelagic_Cormorant
2466,2748.jpg,047.American_Goldfinch
2467,2851.jpg,100.Brown_Pelican
2468,1665.jpg,155.Warbling_Vireo
2469,2503.jpg,184.Louisiana_Waterthrush
2470,1393.jpg,035.Purple_Finch
2471,2388.jpg,055.Evening_Grosbeak
2472,817.jpg,066.Western_Gull
2473,354.jpg,116.Chipping_Sparrow
2474,1281.jpg,067.Anna_Hummingbird
2475,1869.jpg,134.Cape_Glossy_Starling
2476,2693.jpg,044.Frigatebird
2477,2603.jpg,129.Song_Sparrow
2478,188.jpg,071.Long_tailed_Jaeger
2479,36.jpg,076.Dark_eyed_Junco
2480,3772.jpg,199.Winter_Wren
2481,1228.jpg,041.Scissor_tailed_Flycatcher
2482,2260.jpg,129.Song_Sparrow
2483,3127.jpg,100.Brown_Pelican
2484,113.jpg,026.Bronzed_Cowbird
2485,1695.jpg,098.Scott_Oriole
2486,4023.jpg,143.Caspian_Tern
2487,2648.jpg,053.Western_Grebe
2488,2548.jpg,077.Tropical_Kingbird
2489,509.jpg,031.Black_billed_Cuckoo
2490,3816.jpg,064.Ring_billed_Gull
2491,4278.jpg,077.Tropical_Kingbird
2492,2183.jpg,090.Red_breasted_Merganser
2493,860.jpg,083.White_breasted_Kingfisher
2494,2091.jpg,112.Great_Grey_Shrike
2495,3008.jpg,148.Green_tailed_Towhee
2496,301.jpg,142.Black_Tern
2497,1308.jpg,172.Nashville_Warbler
2498,648.jpg,104.American_Pipit
2499,1449.jpg,072.Pomarine_Jaeger
2500,3920.jpg,142.Black_Tern
2501,3027.jpg,104.American_Pipit
2502,2718.jpg,198.Rock_Wren
2503,3980.jpg,070.Green_Violetear
2504,2808.jpg,189.Red_bellied_Woodpecker
2505,894.jpg,103.Sayornis
2506,530.jpg,142.Black_Tern
2507,84.jpg,139.Scarlet_Tanager
2508,3150.jpg,046.Gadwall
2509,3640.jpg,050.Eared_Grebe
2510,3846.jpg,134.Cape_Glossy_Starling
2511,4138.jpg,098.Scott_Oriole
2512,195.jpg,104.American_Pipit
2513,2563.jpg,010.Red_winged_Blackbird
2514,3118.jpg,139.Scarlet_Tanager
2515,1219.jpg,010.Red_winged_Blackbird
2516,790.jpg,198.Rock_Wren
2517,1243.jpg,038.Great_Crested_Flycatcher
2518,2805.jpg,002.Laysan_Albatross
2519,692.jpg,014.Indigo_Bunting
2520,1226.jpg,132.White_crowned_Sparrow
2521,2502.jpg,116.Chipping_Sparrow
2522,4039.jpg,116.Chipping_Sparrow
2523,3466.jpg,069.Rufous_Hummingbird
2524,1643.jpg,068.Ruby_throated_Hummingbird
2525,2985.jpg,131.Vesper_Sparrow
2526,3456.jpg,146.Forsters_Tern
2527,3441.jpg,147.Least_Tern
2528,3228.jpg,138.Tree_Swallow
2529,800.jpg,021.Eastern_Towhee
2530,405.jpg,188.Pileated_Woodpecker
2531,976.jpg,041.Scissor_tailed_Flycatcher
2532,506.jpg,026.Bronzed_Cowbird
2533,2077.jpg,108.White_necked_Raven
2534,3921.jpg,108.White_necked_Raven
2535,3727.jpg,130.Tree_Sparrow
2536,2422.jpg,068.Ruby_throated_Hummingbird
2537,2687.jpg,052.Pied_billed_Grebe
2538,4219.jpg,052.Pied_billed_Grebe
2539,1735.jpg,198.Rock_Wren
2540,2262.jpg,158.Bay_breasted_Warbler
2541,2028.jpg,152.Blue_headed_Vireo
2542,3523.jpg,171.Myrtle_Warbler
2543,697.jpg,041.Scissor_tailed_Flycatcher
2544,4317.jpg,098.Scott_Oriole
2545,2458.jpg,077.Tropical_Kingbird
2546,3307.jpg,138.Tree_Swallow
2547,4021.jpg,046.Gadwall
2548,3684.jpg,053.Western_Grebe
2549,2977.jpg,147.Least_Tern
2550,1828.jpg,130.Tree_Sparrow
2551,3502.jpg,174.Palm_Warbler
2552,3986.jpg,094.White_breasted_Nuthatch
2553,459.jpg,093.Clark_Nutcracker
2554,2188.jpg,044.Frigatebird
2555,234.jpg,076.Dark_eyed_Junco
2556,339.jpg,188.Pileated_Woodpecker
2557,3665.jpg,094.White_breasted_Nuthatch
2558,3842.jpg,056.Pine_Grosbeak
2559,212.jpg,114.Black_throated_Sparrow
2560,1402.jpg,130.Tree_Sparrow
2561,3645.jpg,143.Caspian_Tern
2562,2529.jpg,062.Herring_Gull
2563,1963.jpg,013.Bobolink
2564,9.jpg,050.Eared_Grebe
2565,3479.jpg,152.Blue_headed_Vireo
2566,1013.jpg,122.Harris_Sparrow
2567,347.jpg,100.Brown_Pelican
2568,1587.jpg,140.Summer_Tanager
2569,749.jpg,155.Warbling_Vireo
2570,470.jpg,130.Tree_Sparrow
2571,4109.jpg,136.Barn_Swallow
2572,912.jpg,184.Louisiana_Waterthrush
2573,747.jpg,121.Grasshopper_Sparrow
2574,565.jpg,014.Indigo_Bunting
2575,1636.jpg,156.White_eyed_Vireo
2576,1890.jpg,184.Louisiana_Waterthrush
2577,3031.jpg,111.Loggerhead_Shrike
2578,1023.jpg,063.Ivory_Gull
2579,2245.jpg,064.Ring_billed_Gull
2580,3995.jpg,185.Bohemian_Waxwing
2581,1278.jpg,002.Laysan_Albatross
2582,1822.jpg,191.Red_headed_Woodpecker
2583,3394.jpg,114.Black_throated_Sparrow
2584,3812.jpg,050.Eared_Grebe
2585,1997.jpg,131.Vesper_Sparrow
